valid_time,Value_sc,Value_sl,Value_e,european_aqi,aqi_band,aqi_color,aqi_level,dominant_pollutant,dominant_pollutant_aqi,critical_time,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,dust,source_domain,source,aggregation,aqi_pm2_5,aqi_pm10,aqi_no2,aqi_o3,aqi_so2
2026-08-29T15:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,35.0,FAIR,GREEN,0,O3,35.0,2026-08-29T15:00:00Z,19.1,27.6,88.0,5.9,12.3,19.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,28.0,26.0,3.0,35.0,2.0
2026-08-29T18:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,31.0,FAIR,GREEN,0,O3,31.0,2026-08-29T18:00:00Z,23.4,33.0,77.0,8.6,8.5,15.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,30.0,26.0,4.0,31.0,2.0
2026-08-29T21:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,33.0,FAIR,GREEN,0,PM2.5,33.0,2026-08-29T23:00:00Z,23.3,31.8,64.0,10.3,16.8,18.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,33.0,28.0,5.0,26.0,3.0
2026-08-30T00:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,36.0,FAIR,GREEN,0,PM2.5,36.0,2026-08-30T02:00:00Z,25.3,40.9,54.0,12.2,46.9,20.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,36.0,30.0,6.0,22.0,9.0
2026-08-30T03:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,39.0,FAIR,GREEN,0,PM2.5,39.0,2026-08-30T05:00:00Z,26.4,49.0,48.0,12.5,63.0,20.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,39.0,32.0,6.0,19.0,13.0
2026-08-30T06:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,45.0,MODERATE,YELLOW,1,PM2.5,45.0,2026-08-30T08:00:00Z,25.2,51.3,80.0,9.4,54.5,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,45.0,36.0,5.0,32.0,11.0
2026-08-30T09:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,47.0,MODERATE,YELLOW,1,PM2.5,47.0,2026-08-30T11:00:00Z,21.1,45.5,93.0,1.3,14.3,30.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,47.0,37.0,1.0,37.0,3.0
2026-08-30T12:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,48.0,MODERATE,YELLOW,1,PM2.5,48.0,2026-08-30T12:00:00Z,21.7,42.8,99.0,1.1,9.0,32.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,48.0,38.0,1.0,40.0,2.0
2026-08-30T15:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,48.0,MODERATE,YELLOW,1,PM2.5,48.0,2026-08-30T15:00:00Z,19.5,42.0,90.0,2.0,6.3,35.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,48.0,40.0,1.0,36.0,1.0
2026-08-30T18:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,48.0,MODERATE,YELLOW,1,PM2.5,48.0,2026-08-30T18:00:00Z,21.6,42.1,70.0,3.6,2.6,27.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,48.0,42.0,2.0,28.0,1.0
2026-08-30T21:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,48.0,MODERATE,YELLOW,1,PM2.5,48.0,2026-08-30T21:00:00Z,20.2,40.5,66.0,2.8,2.2,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,48.0,44.0,1.0,26.0,0.0
2026-08-31T00:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,46.0,MODERATE,YELLOW,1,PM2.5,46.0,2026-08-31T00:00:00Z,17.7,38.4,64.0,2.3,1.9,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,46.0,44.0,1.0,26.0,0.0
2026-08-31T03:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,43.0,MODERATE,YELLOW,1,PM2.5,43.0,2026-08-31T03:00:00Z,19.0,41.1,56.0,3.9,1.9,26.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,43.0,43.0,2.0,22.0,0.0
2026-08-31T06:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,41.0,MODERATE,YELLOW,1,PM10,41.0,2026-08-31T06:00:00Z,18.6,41.2,82.0,4.6,4.4,27.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,39.0,41.0,2.0,33.0,1.0
2026-08-31T09:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,43.0,MODERATE,YELLOW,1,O3,43.0,2026-08-31T11:00:00Z,18.8,41.9,104.0,2.6,2.6,29.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,40.0,1.0,43.0,1.0
2026-08-31T12:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,43.0,MODERATE,YELLOW,1,O3,43.0,2026-08-31T12:00:00Z,17.5,39.2,105.0,1.6,2.4,26.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,39.0,1.0,43.0,0.0
2026-08-31T15:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,43.0,MODERATE,YELLOW,1,O3,43.0,2026-08-31T15:00:00Z,18.1,38.8,104.0,4.9,2.0,25.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,39.0,2.0,43.0,0.0
2026-08-31T18:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,39.0,FAIR,GREEN,0,PM10,39.0,2026-08-31T18:00:00Z,19.5,39.3,84.0,5.2,1.8,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,39.0,3.0,34.0,0.0
2026-08-31T21:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,38.0,FAIR,GREEN,0,PM10,38.0,2026-08-31T21:00:00Z,18.0,37.1,69.0,5.0,1.3,22.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,36.0,38.0,3.0,28.0,0.0
2026-09-01T00:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,81.0,VERY_POOR,RED,3,PM10,81.0,2026-09-01T02:00:00Z,32.0,90.8,54.0,23.0,2.2,115.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,81.0,12.0,22.0,0.0
2026-09-01T03:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,81.0,VERY_POOR,RED,3,PM10,81.0,2026-09-01T03:00:00Z,34.5,93.8,66.0,22.2,3.9,115.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,81.0,11.0,26.0,1.0
2026-09-01T06:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,79.0,POOR,ORANGE,2,PM10,79.0,2026-09-01T06:00:00Z,32.0,90.1,122.0,12.2,5.1,114.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,79.0,6.0,55.0,1.0
2026-09-01T09:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,78.0,POOR,ORANGE,2,PM10,78.0,2026-09-01T09:00:00Z,29.3,91.5,138.0,2.0,5.0,119.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,78.0,1.0,61.0,1.0
2026-09-01T12:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,76.0,POOR,ORANGE,2,PM10,76.0,2026-09-01T12:00:00Z,26.7,82.2,132.0,1.3,3.2,110.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,76.0,1.0,60.0,1.0
2026-09-01T15:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,75.0,POOR,ORANGE,2,PM10,75.0,2026-09-01T15:00:00Z,22.1,64.0,120.0,4.3,2.2,83.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,75.0,2.0,53.0,0.0
2026-09-01T18:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,73.0,POOR,ORANGE,2,PM10,73.0,2026-09-01T18:00:00Z,18.0,43.0,92.0,10.1,1.7,49.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,73.0,5.0,37.0,0.0
2026-09-01T21:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,71.0,POOR,ORANGE,2,PM10,71.0,2026-09-01T21:00:00Z,18.8,39.8,70.0,13.7,1.7,41.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,62.0,71.0,7.0,28.0,0.0
2026-09-02T00:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,69.0,POOR,ORANGE,2,PM10,69.0,2026-09-02T00:00:00Z,18.6,38.1,55.0,14.2,1.6,37.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,61.0,69.0,7.0,22.0,0.0
2026-09-02T03:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T06:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T09:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T12:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T15:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T18:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T21:00:00Z,ПРИШТИНА-ГРАД,PRIŠTINA-GRAD,PRIŠTINA-GRAD,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-08-28T00:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,24.0,FAIR,GREEN,0,O3,24.0,2026-08-28T00:00:00Z,12.0,15.5,60.0,4.8,4.9,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,13.0,2.0,24.0,1.0
2026-08-28T03:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,26.0,FAIR,GREEN,0,O3,26.0,2026-08-28T05:00:00Z,11.6,14.8,65.0,5.3,4.8,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,19.0,13.0,3.0,26.0,1.0
2026-08-28T06:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,35.0,FAIR,GREEN,0,O3,35.0,2026-08-28T08:00:00Z,10.7,12.2,87.0,4.5,7.7,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,19.0,13.0,2.0,35.0,2.0
2026-08-28T09:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,49.0,MODERATE,YELLOW,1,O3,49.0,2026-08-28T11:00:00Z,11.3,16.2,113.0,1.6,5.3,2.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,19.0,13.0,1.0,49.0,1.0
2026-08-28T12:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,45.0,MODERATE,YELLOW,1,O3,45.0,2026-08-28T12:00:00Z,11.2,15.5,108.0,0.9,3.8,3.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,13.0,0.0,45.0,1.0
2026-08-28T15:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,39.0,FAIR,GREEN,0,O3,39.0,2026-08-28T15:00:00Z,9.5,14.8,98.0,2.5,2.8,4.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,14.0,1.0,39.0,1.0
2026-08-28T18:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,32.0,FAIR,GREEN,0,O3,32.0,2026-08-28T18:00:00Z,8.4,12.0,80.0,3.9,2.0,3.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,14.0,2.0,32.0,0.0
2026-08-28T21:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,26.0,FAIR,GREEN,0,O3,26.0,2026-08-28T21:00:00Z,7.3,11.1,64.0,3.6,1.4,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,14.0,2.0,26.0,0.0
2026-08-29T00:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,24.0,FAIR,GREEN,0,O3,24.0,2026-08-29T00:00:00Z,6.8,9.8,60.0,3.8,1.3,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,19.0,13.0,2.0,24.0,0.0
2026-08-29T03:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,21.0,FAIR,GREEN,0,O3,21.0,2026-08-29T05:00:00Z,7.2,10.7,52.0,4.4,2.1,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,13.0,2.0,21.0,0.0
2026-08-29T06:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,30.0,FAIR,GREEN,0,O3,30.0,2026-08-29T08:00:00Z,8.0,12.2,76.0,2.9,2.0,3.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,12.0,1.0,30.0,0.0
2026-08-29T09:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,40.0,FAIR,GREEN,0,O3,40.0,2026-08-29T11:00:00Z,11.3,22.8,99.0,1.1,3.0,7.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,12.0,1.0,40.0,1.0
2026-08-29T12:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,40.0,FAIR,GREEN,0,O3,40.0,2026-08-29T12:00:00Z,12.0,23.6,100.0,1.1,2.8,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,13.0,1.0,40.0,1.0
2026-08-29T15:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,35.0,FAIR,GREEN,0,O3,35.0,2026-08-29T15:00:00Z,12.7,19.9,88.0,2.9,2.9,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,14.0,1.0,35.0,1.0
2026-08-29T18:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,27.0,FAIR,GREEN,0,O3,27.0,2026-08-29T18:00:00Z,15.2,20.9,68.0,5.4,3.2,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,19.0,15.0,3.0,27.0,1.0
2026-08-29T21:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,24.0,FAIR,GREEN,0,O3,24.0,2026-08-29T21:00:00Z,15.4,21.1,60.0,5.2,4.2,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,16.0,3.0,24.0,1.0
2026-08-30T00:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,23.0,FAIR,GREEN,0,PM2.5,23.0,2026-08-30T02:00:00Z,17.1,24.4,48.0,5.1,5.6,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,18.0,3.0,19.0,1.0
2026-08-30T03:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,25.0,FAIR,GREEN,0,PM2.5,25.0,2026-08-30T04:00:00Z,18.1,29.4,52.0,4.5,4.7,12.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,20.0,2.0,21.0,1.0
2026-08-30T06:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,33.0,FAIR,GREEN,0,O3,33.0,2026-08-30T08:00:00Z,16.2,27.1,82.0,3.1,7.7,12.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,28.0,22.0,2.0,33.0,2.0
2026-08-30T09:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,38.0,FAIR,GREEN,0,O3,38.0,2026-08-30T11:00:00Z,17.0,40.7,94.0,1.2,8.4,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,29.0,24.0,1.0,38.0,2.0
2026-08-30T12:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,38.0,FAIR,GREEN,0,O3,38.0,2026-08-30T12:00:00Z,17.9,41.0,95.0,0.8,5.9,26.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,31.0,26.0,0.0,38.0,1.0
2026-08-30T15:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,38.0,FAIR,GREEN,0,O3,38.0,2026-08-30T15:00:00Z,19.7,44.9,95.0,2.1,3.7,30.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,32.0,28.0,1.0,38.0,1.0
2026-08-30T18:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,33.0,FAIR,GREEN,0,PM2.5,33.0,2026-08-30T18:00:00Z,16.9,43.4,79.0,3.4,3.3,26.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,33.0,31.0,2.0,32.0,1.0
2026-08-30T21:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,33.0,FAIR,GREEN,0,PM2.5,33.0,2026-08-30T21:00:00Z,14.7,31.8,57.0,3.7,2.9,14.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,33.0,32.0,2.0,23.0,1.0
2026-08-31T00:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,33.0,FAIR,GREEN,0,PM2.5,33.0,2026-08-31T00:00:00Z,15.7,30.6,51.0,4.5,2.6,12.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,33.0,33.0,2.0,20.0,1.0
2026-08-31T03:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,33.0,FAIR,GREEN,0,PM10,33.0,2026-08-31T03:00:00Z,14.3,25.6,45.0,6.3,3.3,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,32.0,33.0,3.0,18.0,1.0
2026-08-31T06:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,33.0,FAIR,GREEN,0,PM10,33.0,2026-08-31T06:00:00Z,13.2,23.1,76.0,4.8,5.2,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,31.0,33.0,2.0,30.0,1.0
2026-08-31T09:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,41.0,MODERATE,YELLOW,1,O3,41.0,2026-08-31T11:00:00Z,15.1,35.7,101.0,1.5,3.8,22.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,31.0,33.0,1.0,41.0,1.0
2026-08-31T12:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,42.0,MODERATE,YELLOW,1,O3,42.0,2026-08-31T13:00:00Z,15.5,39.2,103.0,1.0,2.6,26.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,31.0,32.0,1.0,42.0,1.0
2026-08-31T15:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,41.0,MODERATE,YELLOW,1,O3,41.0,2026-08-31T15:00:00Z,15.9,36.1,101.0,2.8,2.2,25.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,30.0,32.0,1.0,41.0,0.0
2026-08-31T18:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,34.0,FAIR,GREEN,0,O3,34.0,2026-08-31T18:00:00Z,16.7,33.5,84.0,6.7,4.0,17.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,29.0,31.0,3.0,34.0,1.0
2026-08-31T21:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,30.0,FAIR,GREEN,0,PM2.5,30.0,2026-08-31T21:00:00Z,16.6,31.7,59.0,7.4,3.8,14.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,30.0,30.0,4.0,24.0,1.0
2026-09-01T00:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,76.0,POOR,ORANGE,2,PM10,76.0,2026-09-01T02:00:00Z,24.1,71.0,53.0,10.6,3.1,89.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,58.0,76.0,5.0,21.0,1.0
2026-09-01T03:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,75.0,POOR,ORANGE,2,PM10,75.0,2026-09-01T03:00:00Z,25.6,71.5,59.0,10.7,2.2,89.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,57.0,75.0,5.0,24.0,0.0
2026-09-01T06:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,73.0,POOR,ORANGE,2,PM10,73.0,2026-09-01T06:00:00Z,25.2,71.9,105.0,6.8,2.3,94.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,54.0,73.0,3.0,43.0,0.0
2026-09-01T09:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,70.0,POOR,ORANGE,2,PM10,70.0,2026-09-01T09:00:00Z,24.1,80.6,122.0,1.0,2.2,102.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,52.0,70.0,1.0,55.0,0.0
2026-09-01T12:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,69.0,POOR,ORANGE,2,PM10,69.0,2026-09-01T12:00:00Z,21.6,69.4,119.0,0.6,1.7,93.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,51.0,69.0,0.0,53.0,0.0
2026-09-01T15:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,68.0,POOR,ORANGE,2,PM10,68.0,2026-09-01T15:00:00Z,16.4,47.0,116.0,3.2,1.4,59.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,49.0,68.0,2.0,51.0,0.0
2026-09-01T18:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,66.0,POOR,ORANGE,2,PM10,66.0,2026-09-01T18:00:00Z,18.0,40.4,88.0,7.0,1.9,43.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,47.0,66.0,4.0,35.0,0.0
2026-09-01T21:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,65.0,POOR,ORANGE,2,PM10,65.0,2026-09-01T21:00:00Z,19.5,41.6,73.0,8.6,2.0,42.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,45.0,65.0,4.0,29.0,0.0
2026-09-02T00:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,64.0,POOR,ORANGE,2,PM10,64.0,2026-09-02T00:00:00Z,19.7,41.6,64.0,8.7,2.0,40.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,44.0,64.0,4.0,26.0,0.0
2026-09-02T03:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T06:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T09:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T12:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T15:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T18:00:00Z,ПРОКУПЉЕ,PROKUPLJE,PROKUPLJE,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
